statement,label
It is the case both that Ada Lovelace lived in the U.K and that Bette Nesmith Graham lived in the U.S.,1
It is the case both that Levi Strauss lived in the U.S and that Hans Berger lived in Germany.,1
It is the case both that Elihu Thomson lived in the U.S and that Gottlieb Daimler lived in France.,0
It is the case both that David Schwarz lived in France and that Thomas Tompion lived in the U.K.,0
It is the case both that Heinrich Hertz lived in Germany and that Frederick Walton lived in the U.K.,1
It is the case both that John Harrison lived in the U.K and that John Logie Baird lived in Scotland.,1
It is the case both that Willis Carrier lived in the U.S and that Samuel Fox lived in France.,0
It is the case both that Maria Telkes lived in Hungary and that George Cayley lived in the U.K.,0
It is the case both that Nikolay Slavyanov lived in Russia and that Frank Julian Sprague lived in the U.S.,1
It is the case both that John Shepherd-Barron lived in the U.S and that Édouard-Léon Scott de Martinville lived in France.,0
It is the case both that Frank Bunker Gilbreth lived in the U.S and that Charles Strite lived in the U.S.,1
It is the case both that William Kelly lived in the U.S and that Gottlieb Daimler lived in France.,0
It is the case both that Joseph-Armand Bombardier lived in Canada and that Guglielmo Marconi lived in Italy.,1
It is the case both that Leonardo da Vinci lived in Poland/France and that Godfrey Hounsfield lived in Denmark.,0
It is the case both that Grace Hopper lived in the U.S and that Charles Macintosh lived in the U.S.,0
It is the case both that Frederick McKinley Jones lived in the U.S and that Rudolf Kálmán lived in Hungary.,1
It is the case both that Charles Francis Richter lived in the U.S and that Whitcomb Judson lived in the U.S.,1
It is the case both that Edouard Benedictus lived in France and that John Atanasoff lived in the U.S.,1
It is the case both that John Logie Baird lived in Japan and that Godfrey Hounsfield lived in Denmark.,0
It is the case both that Edouard Benedictus lived in the U.S and that Georges Claude lived in France.,0
It is the case both that Blaise Pascal lived in France and that Elihu Thomson lived in the U.S.,1
It is the case both that Igor Sikorsky lived in Ukraine/the U.S and that Valdemar Poulsen lived in Denmark.,1
It is the case both that Herbert Akroyd Stuart lived in England and that Florence Parpart lived in the U.S.,1
It is the case both that Hans von Ohain lived in Germany and that Igor Tamm lived in Russia.,1
It is the case both that Philipp Reis lived in Germany and that Ada Lovelace lived in the U.K.,1
It is the case both that Thomas Tompion lived in the U.K and that Thomas Tompion lived in the U.K.,1
It is the case both that László Bíró lived in Hungary and that Nikolai Basov lived in the Soviet Union.,1
It is the case both that Guglielmo Marconi lived in the U.K and that Edmund Cartwright lived in the U.K.,0
It is the case both that Thomas Wedgwood lived in Finland and that George Eastman lived in the U.S.,0
It is the case both that Fridtjof Nansen lived in Norway and that Sir Sandford Fleming lived in the U.S.,0
It is the case both that Nicolas Appert lived in France and that Eugene Polley lived in the U.S.,1
It is the case both that Arthur Pitney lived in the U.K and that Carlos Glidden lived in Scotland.,0
It is the case both that William Sturgeon lived in Germany and that Tim Berners-Lee lived in the U.K.,0
It is the case both that Joseph Marie Jacquard lived in France and that Christopher Cockerell lived in the U.K.,1
It is the case both that William Kelly lived in the U.S and that Auguste and Louis Lumière lived in France.,1
It is the case both that Charles Babbage lived in the U.K and that Ernest Swinton lived in the U.K.,1
It is the case both that Walter Hunt lived in the U.S and that Charles Townes lived in the U.S.,1
It is the case both that Karl Landsteiner lived in Austria and that Sir Frank Whittle lived in the U.K.,1
It is the case both that John Boyd Dunlop lived in Scotland and that Lester Wire lived in the U.K.,0
It is the case both that Giovanni Caselli lived in Italy and that Blaise Pascal lived in Poland/France.,0
It is the case both that Alfred Nobel lived in the U.S and that Wilhelm Conrad Röntgen lived in Germany.,0
It is the case both that Marvin Camras lived in the U.S and that Ami Argand lived in Switzerland.,1
It is the case both that Richard Gatling lived in the U.S and that Arthur Pitney lived in the U.S.,1
It is the case both that Albert Ghiorso lived in the U.S and that Elisha Otis lived in the U.K.,0
It is the case both that Samuel Fox lived in the U.K and that Hans Oersted lived in Denmark.,1
It is the case both that Carl Sontheimer lived in Switzerland and that John Callcott Horsley lived in the U.K.,0
It is the case both that John Gorrie lived in the U.S and that August Horch lived in Germany.,1
It is the case both that Joseph Marie Jacquard lived in France and that Ami Argand lived in Switzerland.,1
It is the case both that R. Buckminster Fuller lived in the U.S and that Paul Gottlieb Nipkow lived in Denmark.,0
It is the case both that Robert Adler lived in the U.K and that John Gorrie lived in Italy.,0
It is the case both that James Watt lived in Scotland and that Gordon Gould lived in Canada.,0
It is the case both that George Washington Carver lived in the U.S and that Fritz Pfleumer lived in Germany.,1
It is the case both that Valdemar Poulsen lived in Scotland and that Hans Lippershey lived in the U.S.,0
It is the case both that Charles Goodyear lived in the U.S and that Arthur Pitney lived in the U.S.,1
It is the case both that Henri Giffard lived in the U.S and that Ralph H. Baer lived in the U.S.,0
It is the case both that Johannes Gutenberg lived in Germany and that Rudolf Diesel lived in Germany.,1
It is the case both that Antoine Lavoisier lived in France and that Christian Huygens lived in the Netherlands.,1
It is the case both that John Kay lived in the U.K and that Gustaf Dalén lived in Sweden.,1
It is the case both that John Harrison lived in the U.K and that Charles Francis Jenkins lived in the U.S.,1
It is the case both that Mary Phelps Jacob lived in the U.S and that Blaise Pascal lived in France.,1
It is the case both that Percy Spencer lived in the U.S and that Galileo Galilei lived in Italy.,1
It is the case both that Levi Strauss lived in the U.S and that Philipp Reis lived in Germany.,1
It is the case both that John Atanasoff lived in the U.S and that Yoshua Bengio lived in Canada.,1
It is the case both that Carl Elsener lived in the U.S and that William Congreve lived in the U.K.,0
It is the case both that Alec Jeffreys lived in France and that Robert Chesebrough lived in the U.S.,0
It is the case both that Marvin Camras lived in the U.S and that Karl Benz lived in the U.S.,0
It is the case both that John Logie Baird lived in Japan and that John Harrison lived in the U.K.,0
It is the case both that John Walker lived in the U.K and that Elisha Gray lived in the U.S.,1
It is the case both that Charles Goodyear lived in the U.S and that John von Neumann lived in Hungary/the U.S.,1
It is the case both that Philo Farnsworth lived in the U.S and that Alessandro Volta lived in the U.S.,0
It is the case both that Robert Adler lived in Austria/the U.S and that Frank Bunker Gilbreth lived in the U.S.,1
It is the case both that Robert Moog lived in the U.S and that Shinya Yamanaka lived in Germany.,0
It is the case both that Gottlieb Daimler lived in France and that Evangelista Torricelli lived in the U.S.,0
It is the case both that Earle Dickson lived in the U.S and that Hans Goldschmidt lived in Germany.,1
It is the case both that Ernesto Blanco lived in the U.S and that Rudolf Diesel lived in Germany.,1
It is the case both that Valdemar Poulsen lived in Denmark and that Charles Wheatstone lived in the U.K.,1
It is the case both that Lester Wire lived in the U.K and that Valdemar Poulsen lived in Denmark.,0
It is the case both that Joseph Marie Jacquard lived in France and that Alexander Fleming lived in France.,0
It is the case both that William Sturgeon lived in the U.K and that Henri Giffard lived in the U.S.,0
It is the case both that Yoshua Bengio lived in Canada and that Florence Parpart lived in the U.S.,1
It is the case both that James Watt lived in the U.S and that Hans Geiger lived in Germany.,0
It is the case both that Frank Bunker Gilbreth lived in the U.S and that Gordon Gould lived in Canada.,0
It is the case both that Gottlieb Daimler lived in Germany and that William Sturgeon lived in the U.K.,1
It is the case both that Earle Dickson lived in the U.S and that Henri Giffard lived in France.,1
It is the case both that Sir Frank Whittle lived in the U.K and that Heinrich Göbel lived in Germany.,1
It is the case both that Robert Moog lived in the U.S and that James Murray Spangler lived in the U.S.,1
It is the case both that Giovanni Caselli lived in Italy and that Nikolai Basov lived in the Soviet Union.,1
It is the case both that John Gorrie lived in the U.S and that Jack Kilby lived in the U.K.,0
It is the case both that Wilhelm Conrad Röntgen lived in Germany and that Dr. Robert Gallo lived in the U.S.,1
It is the case both that John Gorrie lived in the U.S and that Gustaf Dalén lived in Sweden.,1
It is the case both that Charles Goodyear lived in the U.S and that Hans von Ohain lived in Canada.,0
It is the case both that André-Jacques Garnerin lived in France and that Ignazio Porro lived in Italy.,1
It is the case both that Leonardo da Vinci lived in Italy and that John Callcott Horsley lived in the U.K.,1
It is the case both that Ralph Benjamin lived in the U.K and that Philipp Reis lived in Germany.,1
It is the case both that Luther Simjian lived in the U.S and that Carl Elsener lived in Switzerland.,0
It is the case both that László Bíró lived in the U.S and that Ami Argand lived in Switzerland.,0
It is the case both that James Clerk Maxwell lived in the U.S and that David Schwarz lived in Croatia.,0
It is the case both that Frederick Walton lived in the U.K and that Hedy Lamarr lived in Austria/the U.S.,1
It is the case both that Albert Ghiorso lived in the U.S and that Luther George Simjian lived in Turkey/the U.S.,1
It is the case both that Hans von Ohain lived in Germany and that Guglielmo Marconi lived in the U.K.,0
It is the case both that Sir Humphry Davy lived in the U.S and that Louis Pasteur lived in France.,0
It is the case both that George Eastman lived in the U.K and that John Harrison lived in the U.K.,0
It is the case both that Shinya Yamanaka lived in Germany and that Elihu Thomson lived in the U.S.,0
It is the case both that Robert Moog lived in the U.S and that Thomas Wedgwood lived in the U.K.,1
It is the case both that Josephine Cochrane lived in the U.S and that Charles Fritts lived in the U.S.,1
It is the case both that Richard Leach Maddox lived in the U.K and that Bartolomeo Cristofori lived in the U.S.,0
It is the case both that Candace Pert lived in the U.S and that William Sturgeon lived in Germany.,0
It is the case both that Nils Bohlin lived in Sweden and that Antoine Lavoisier lived in France.,1
It is the case both that Fritz Pfleumer lived in Canada/the U.S and that Philipp Reis lived in Finland.,0
It is the case both that Alfred Nobel lived in Sweden and that Henri Giffard lived in France.,1
It is the case both that Benjamin Rubin lived in the U.S and that Maria Telkes lived in Hungary/the U.S.,1
It is the case both that John Gorrie lived in the U.S and that Thomas Edison lived in the U.K.,0
It is the case both that Gustaf Dalén lived in Germany and that Louis Pasteur lived in France.,0
It is the case both that Robert Chesebrough lived in the U.S and that Nikolai Basov lived in the Soviet Union.,1
It is the case both that Hans Berger lived in Germany and that Ruth Handler lived in the Netherlands.,0
It is the case both that Giovanni Caselli lived in Italy and that Nikolai Basov lived in the Soviet Union.,1
It is the case both that Johannes Gutenberg lived in Germany and that Leonardo da Vinci lived in Italy.,1
It is the case both that Gordon Gould lived in the U.S and that Robert Chesebrough lived in the U.S.,1
It is the case both that Benjamin Franklin lived in the U.S and that Henri Giffard lived in France.,1
It is the case both that John Logie Baird lived in Scotland and that Alexander Fleming lived in the U.K.,1
It is the case both that Frank Julian Sprague lived in the U.S and that William Congreve lived in the U.K.,1
It is the case both that Carl Sontheimer lived in Switzerland and that Bartolomeo Cristofori lived in Italy.,0
It is the case both that Fritz Pfleumer lived in Canada/the U.S and that Daisuke Inoue lived in Japan.,0
It is the case both that Auguste and Louis Lumière lived in France and that Carl Wilhelm Siemens lived in Germany.,1
It is the case both that Sir Sandford Fleming lived in Canada and that Ernest Swinton lived in the U.K.,1
It is the case both that Whitcomb Judson lived in the U.S and that Alan Turing lived in the U.K.,1
It is the case both that Antoine Lavoisier lived in France and that Philo Farnsworth lived in the U.S.,1
It is the case both that Charles Strite lived in the U.S and that Albert Ghiorso lived in the U.K.,0
It is the case both that Arthur Pitney lived in the U.K and that Yoshua Bengio lived in Canada.,0
It is the case both that George Washington Carver lived in the U.S and that Thomas Tompion lived in the U.K.,1
It is the case both that Antoine Lavoisier lived in France and that Yvonne Brill lived in Canada.,1
It is the case both that Hans Oersted lived in Denmark and that Orville and Wilbur Wright lived in the U.S.,1
It is the case both that James Murray Spangler lived in the U.K and that Samuel Fox lived in the U.K.,0
It is the case both that Heinrich Göbel lived in Germany and that Robert Chesebrough lived in the U.S.,1
It is the case both that Alexander Graham Bell lived in Germany and that Edwin H. Land lived in the U.S.,0
It is the case both that Willem Einthoven lived in the Netherlands and that Hippolyte Mège-Mouriès lived in France.,1
It is the case both that Joseph Engelberger lived in the U.S and that Philo Taylor Farnsworth lived in the U.S.,1
It is the case both that Charles Francis Richter lived in the U.S and that John Ericsson lived in the U.S.,0
It is the case both that Richard Gatling lived in the U.K and that Archimedes lived in the U.S.,0
It is the case both that Benjamin Franklin lived in the U.S and that Alec Jeffreys lived in the U.K.,1
It is the case both that William Sturgeon lived in Germany and that John Shepherd-Barron lived in Scotland.,0
It is the case both that Marie Curie lived in Poland/France and that Candace Pert lived in the U.S.,1
It is the case both that R. Buckminster Fuller lived in Scotland and that Igor Sikorsky lived in the U.S.,0
It is the case both that Bette Nesmith Graham lived in the U.S and that Robert Noyce lived in the U.S.,1
It is the case both that John von Neumann lived in Hungary/the U.S and that Gordon Gould lived in the U.S.,1
It is the case both that Frederick McKinley Jones lived in Japan and that George Antheil lived in the U.S.,0
It is the case both that Carl Elsener lived in Switzerland and that Samuel Fox lived in the U.K.,1
It is the case both that Charles Tellier lived in the U.K and that Charles Francis Richter lived in the U.S.,0
It is the case both that George Cayley lived in the U.K and that Chester Carlson lived in the U.S.,1
It is the case both that Shinya Yamanaka lived in Japan and that Galileo Galilei lived in Italy.,1
It is the case both that Blaise Pascal lived in France and that Marie Curie lived in Poland/France.,1
It is the case both that Luther Simjian lived in Turkey/the U.S and that Benjamin Rubin lived in the U.S.,1
It is the case both that Alva J. Fisher lived in the U.S and that William Kelly lived in the U.S.,1
It is the case both that William Congreve lived in the U.K and that Michael Faraday lived in the U.K.,1
It is the case both that Chester Carlson lived in the U.S and that Lester Wire lived in the U.K.,0
It is the case both that Arthur Pitney lived in the U.K and that Philo Farnsworth lived in the U.S.,0
It is the case both that Reginald Fessenden lived in Canada/the U.S and that David Edward Hughes lived in the U.S.,1
It is the case both that Carl Wilhelm Siemens lived in Germany and that Shinya Yamanaka lived in Germany.,0
It is the case both that Leon Theremin lived in Russia and that Gottlieb Daimler lived in Germany.,1
It is the case both that Gordon Gould lived in the U.S and that Michael Faraday lived in the U.K.,1
It is the case both that Hedy Lamarr lived in the U.S and that Ernesto Blanco lived in the U.S.,0
It is the case both that Charles Macintosh lived in the U.K and that Benjamin Holt lived in the U.S.,1
It is the case both that Levi Strauss lived in the U.S and that Clarence Birdseye lived in the U.S.,1
It is the case both that John Wesley Hyatt lived in the U.S and that Michael Faraday lived in the U.K.,1
It is the case both that Charles Macintosh lived in the U.K and that Alessandro Volta lived in Italy.,1
It is the case both that Charles Macintosh lived in the U.K and that Galileo Galilei lived in Italy.,1
It is the case both that Marvin Camras lived in the U.S and that Herbert Akroyd Stuart lived in England.,1
It is the case both that Konrad Zuse lived in Germany and that James Clerk Maxwell lived in the U.K.,1
It is the case both that Joseph-Armand Bombardier lived in Canada and that James Dyson lived in the U.K.,1
It is the case both that Joseph Aspdin lived in Switzerland and that Nicolas Appert lived in France.,0
It is the case both that Otis Boykin lived in France and that William Sturgeon lived in Germany.,0
