statement,label
It is the case either that Florence Parpart lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Frank Bunker Gilbreth lived in Switzerland or that he/she lived in the U.S.,1
It is the case either that Nicolas Appert lived in Germany or that he/she lived in Russia.,0
It is the case either that Alexander Graham Bell lived in Scotland/Canada/the U.S or that he/she lived in Germany.,1
It is the case either that Joseph Swan lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Charles Francis Jenkins lived in the U.S or that he/she lived in Canada/the U.S.,1
It is the case either that Johannes Gutenberg lived in the U.S or that he/she lived in Germany.,1
It is the case either that Dr. Robert Gallo lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Mary Walton lived in the U.S or that he/she lived in India.,1
It is the case either that Ralph Benjamin lived in Germany or that he/she lived in the U.K.,1
It is the case either that Ferdinand Carré lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Evangelista Torricelli lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Grace Hopper lived in Poland/Germany or that he/she lived in the U.S.,1
It is the case either that Samuel Fox lived in the U.S or that he/she lived in France.,0
It is the case either that Josephine Cochrane lived in the U.S or that he/she lived in Germany.,1
It is the case either that Willem Einthoven lived in France or that he/she lived in Germany.,0
It is the case either that Ada Lovelace lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Heinrich Göbel lived in Germany or that he/she lived in the U.S.,1
It is the case either that Elisha Otis lived in France or that he/she lived in the U.K.,0
It is the case either that John von Neumann lived in Turkey/the U.S or that he/she lived in Hungary/the U.S.,1
It is the case either that Rudolf Diesel lived in the U.S or that he/she lived in Germany.,0
It is the case either that Charles Francis Richter lived in Scotland or that he/she lived in the U.S.,1
It is the case either that Antoine Lavoisier lived in Italy or that he/she lived in France.,1
It is the case either that Leon Theremin lived in Russia or that he/she lived in Hungary.,1
It is the case either that Reginald Fessenden lived in Canada/the U.S or that he/she lived in France.,1
It is the case either that Louis Pasteur lived in Austria or that he/she lived in the U.S.,0
It is the case either that Carl Wilhelm Siemens lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Edwin Link lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Nicolas Appert lived in France or that he/she lived in Russia.,0
It is the case either that Jean-Bernard-Léon Foucault lived in the U.S or that he/she lived in Scotland.,0
It is the case either that Benjamin Rubin lived in France or that he/she lived in the U.S.,1
It is the case either that John Boyd Dunlop lived in the U.S or that he/she lived in France.,0
It is the case either that Josephine Cochrane lived in Russia or that he/she lived in the U.S.,1
It is the case either that Edouard Benedictus lived in the U.S or that he/she lived in France.,1
It is the case either that Zhores Alferov lived in Russia or that he/she lived in France.,1
It is the case either that Charles Tellier lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Benjamin Holt lived in India or that he/she lived in the U.S.,1
It is the case either that Alec Jeffreys lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Hans von Ohain lived in Germany or that he/she lived in Switzerland.,1
It is the case either that Otis Boykin lived in Ukraine/the U.S or that he/she lived in France.,0
It is the case either that Hans Lippershey lived in the U.S or that he/she lived in France.,0
It is the case either that Albert Ghiorso lived in Germany or that he/she lived in the U.S.,1
It is the case either that Sergey Brin and Larry Page lived in the U.K or that he/she lived in the U.S.,0
It is the case either that Nikolai Basov lived in the U.S or that he/she lived in Germany.,0
It is the case either that Edwin Herbert Hall lived in France or that he/she lived in the U.S.,1
It is the case either that Josephine Cochrane lived in the U.S or that he/she lived in Germany.,0
It is the case either that Willem Einthoven lived in Ukraine/the U.S or that he/she lived in France.,0
It is the case either that Joseph Swan lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Willem Einthoven lived in the U.S or that he/she lived in France.,0
It is the case either that Thomas Edison lived in the U.S or that he/she lived in Italy.,1
It is the case either that László Bíró lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Ralph H. Baer lived in France or that he/she lived in the U.S.,1
It is the case either that Benjamin Rubin lived in the U.S or that he/she lived in Russia.,1
It is the case either that Willis Carrier lived in the U.S or that he/she lived in Italy.,0
It is the case either that Hedy Lamarr lived in Scotland or that he/she lived in Austria/the U.S.,1
It is the case either that August Horch lived in Scotland or that he/she lived in Germany.,1
It is the case either that Samuel Morse lived in Germany or that he/she lived in the U.S.,0
It is the case either that Eugene Polley lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Sir Humphry Davy lived in the U.S or that he/she lived in Poland/France.,0
It is the case either that Alexander Graham Bell lived in France or that he/she lived in Scotland/Canada/the U.S.,1
It is the case either that Zhores Alferov lived in the U.K or that he/she lived in Russia.,1
It is the case either that Garrett Morgan lived in Germany or that he/she lived in the U.S.,1
It is the case either that Gideon Sundback lived in the U.K or that he/she lived in the U.S.,0
It is the case either that Elisha Otis lived in the U.S or that he/she lived in the U.K.,1
It is the case either that Elisha Otis lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Wilhelm Conrad Röntgen lived in France or that he/she lived in the U.S.,0
It is the case either that Luther George Simjian lived in France or that he/she lived in Turkey/the U.S.,1
It is the case either that Clarence Birdseye lived in the U.S or that he/she lived in Finland.,1
It is the case either that Christian Huygens lived in the Netherlands or that he/she lived in the U.K.,1
It is the case either that Rudolf Kálmán lived in Hungary or that he/she lived in the Netherlands.,1
It is the case either that John Boyd Dunlop lived in Poland/Germany or that he/she lived in Scotland.,1
It is the case either that Hans Berger lived in Germany or that he/she lived in the Netherlands.,1
It is the case either that John Ericsson lived in the U.S or that he/she lived in Sweden.,1
It is the case either that Samuel Morse lived in Germany or that he/she lived in the U.S.,0
It is the case either that Frederick G. Creed lived in Sweden or that he/she lived in Turkey/the U.S.,0
It is the case either that Charles Townes lived in Russia or that he/she lived in the U.S.,0
It is the case either that Hans Berger lived in Germany or that he/she lived in the U.S.,1
It is the case either that Alexander Graham Bell lived in Germany or that he/she lived in Ukraine/the U.S.,0
It is the case either that Charles Goodyear lived in the U.S or that he/she lived in Japan.,1
It is the case either that Richard Leach Maddox lived in Austria or that he/she lived in Germany.,0
It is the case either that Ernest Swinton lived in the U.S or that he/she lived in Finland.,0
It is the case either that James Starley lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Ferdinand Carré lived in Canada or that he/she lived in France.,1
It is the case either that Earle Dickson lived in the U.S or that he/she lived in Sweden.,1
It is the case either that Richard Leach Maddox lived in the U.K or that he/she lived in France.,1
It is the case either that Sir Humphry Davy lived in Scotland or that he/she lived in the U.K.,1
It is the case either that Samuel Morse lived in Germany or that he/she lived in the U.S.,0
It is the case either that Ruth Benerito lived in Germany or that he/she lived in the U.S.,1
It is the case either that Carl Wilhelm Siemens lived in the Netherlands or that he/she lived in the U.S.,0
It is the case either that Alva J. Fisher lived in the U.K or that he/she lived in the U.S.,1
It is the case either that George Cayley lived in the U.K or that he/she lived in Sweden.,1
It is the case either that Archimedes lived in France or that he/she lived in the U.S.,0
It is the case either that Wallace Carothers lived in the U.S or that he/she lived in Russia.,1
It is the case either that Rudolf Kálmán lived in Hungary or that he/she lived in Germany.,1
It is the case either that Jacob Perkins lived in France or that he/she lived in the U.S.,1
It is the case either that Hans Oersted lived in the U.S or that he/she lived in Denmark.,1
It is the case either that Charles Strite lived in Italy or that he/she lived in the U.S.,1
It is the case either that James Starley lived in Sweden/the U.S or that he/she lived in the U.K.,0
It is the case either that Bartolomeo Cristofori lived in Italy or that he/she lived in Japan.,1
It is the case either that Charles Macintosh lived in the U.K or that he/she lived in France.,1
It is the case either that Ralph Benjamin lived in the U.S or that he/she lived in Italy.,0
It is the case either that Luther George Simjian lived in Turkey/the U.S or that he/she lived in Germany.,1
It is the case either that Charles Francis Jenkins lived in Germany or that he/she lived in France.,0
It is the case either that Joseph Engelberger lived in the U.S or that he/she lived in Canada.,1
It is the case either that Evangelista Torricelli lived in the U.K or that he/she lived in Italy.,1
It is the case either that Charles Francis Jenkins lived in Italy or that he/she lived in Germany.,0
It is the case either that Jack Kilby lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Richard Gatling lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Biruté Galdikas lived in the U.S or that he/she lived in Canada.,1
It is the case either that Daisuke Inoue lived in the U.K or that he/she lived in Japan.,1
It is the case either that Georges Claude lived in Italy or that he/she lived in France.,1
It is the case either that Charles Francis Richter lived in France or that he/she lived in the U.K.,0
It is the case either that Joseph Aspdin lived in the U.K or that he/she lived in the U.S.,1
It is the case either that Florence Parpart lived in the U.S or that he/she lived in Germany.,1
It is the case either that Gottlieb Daimler lived in Switzerland or that he/she lived in Germany.,1
It is the case either that Rudolf Kálmán lived in Scotland or that he/she lived in the U.K.,0
It is the case either that Lester Wire lived in the U.K or that he/she lived in the Netherlands.,0
It is the case either that Edwin Link lived in Russia or that he/she lived in the U.K.,0
It is the case either that Joseph Swan lived in the U.K or that he/she lived in the U.S.,1
It is the case either that John Kay lived in the U.S or that he/she lived in the U.K.,0
It is the case either that Carl Wilhelm Siemens lived in Germany or that he/she lived in the Netherlands.,1
It is the case either that Charles Townes lived in Russia or that he/she lived in Japan.,0
It is the case either that John Callcott Horsley lived in the U.K or that he/she lived in Italy.,1
